epoch,layer,batch_loss,ortho_reg_mean,ortho_reg_var,intra_head_non_ortho_mean,intra_head_non_ortho_var,head_output_disagreement_mean,head_output_disagreement_var,attended_pos_disagreement_mean,attended_pos_disagreement_var,dropout,num_heads
150,1,5.436983585357666,178403432.0,64.0,1475847.875,0.0,0.1007094979286193,0.0,0.00015816323139,4.541466943728148e-09,0.0,2
150,2,5.436983585357666,159145456.0,0.0,4332392.75,0.0625,0.1004994511604309,0.0,8.629577496321872e-05,1.5770731534741792e-12,0.0,2
150,3,5.436983585357666,93054256.0,0.0,15755428.0,0.0,0.0088746901601552,0.0,6.389332702383399e-05,3.218365687019791e-15,0.0,2
150,4,5.436983585357666,112883696.0,0.0,22182338.0,0.0,-2.0457393475226127e-05,0.0,6.398747791536152e-05,5.507831739521088e-19,0.0,2
150,5,5.436983585357666,127074204.0,16.0,26480004.0,0.0,0.1996480971574783,0.0,6.398702680598944e-05,4.764560328305439e-22,0.0,2
151,0,4.998313903808594,2292495232.0,16384.0,1092535936.0,0.0,-0.0174954775720834,0.0,0.0025879907188937,6.978306550786532e-09,0.0,2
151,1,4.998313903808594,177720704.0,0.0,1580768.75,0.0,0.0984507501125335,0.0,0.0001607634658284,4.7726763022427854e-09,0.0,2
151,2,4.998313903808594,157541632.0,0.0,4531623.0,0.0,0.1020741984248161,0.0,8.904815331334248e-05,2.073702826278576e-12,0.0,2
151,3,4.998313903808594,92770080.0,0.0,15802685.5,0.25,0.0088288178667426,0.0,6.389424743247218e-05,2.875902921081038e-15,0.0,2
151,4,4.998313903808594,112872048.0,0.0,22183104.0,0.0,-1.206535398523556e-05,0.0,6.398742698365822e-05,4.193342484500821e-19,0.0,2
151,5,4.998313903808594,127026244.0,16.0,26480232.0,0.0,0.1996544152498245,0.0,6.398703408194706e-05,5.293955920339377e-23,0.0,2
152,0,5.392776012420654,2237378560.0,0.0,776634304.0,0.0,-0.015410684980452,0.0,0.0028056943556293,4.175284421060522e-09,0.0,2
152,1,5.392776012420654,178296000.0,0.0,1487614.875,0.0,0.1005418300628662,0.0,0.0001556385213916,4.113999357933111e-09,0.0,2
152,2,5.392776012420654,159115072.0,0.0,4367529.5,0.0,0.1009184271097183,0.0,8.468363739666529e-05,1.3859602543141221e-12,0.0,2
152,3,5.392776012420654,93002360.0,64.0,15764005.5,0.25,0.0088649550452828,0.0,6.389820919139311e-05,2.7466742145175525e-15,0.0,2
152,4,5.392776012420654,112882900.0,16.0,22182550.0,0.0,-1.1816920959972776e-05,0.0,6.398741970770061e-05,4.0069952361048745e-19,0.0,2
152,5,5.392776012420654,127058672.0,0.0,26480622.0,0.0,0.1996861398220062,0.0,6.398703771992587e-05,1.19114008207636e-22,0.0,2
153,0,5.246091842651367,2276086784.0,0.0,847756160.0,0.0,-0.0195099469274282,0.0,0.0027214240981265,3.669834315462293e-09,0.0,2
153,1,5.246091842651367,178099840.0,0.0,1489401.0,0.0,0.1001202762126922,0.0,0.0001577778020873,4.408700556266356e-09,0.0,2
153,2,5.246091842651367,158703400.0,64.0,4363021.5,0.0,0.1006214842200279,0.0,8.474107016809285e-05,1.4270244178306437e-12,0.0,2
153,3,5.246091842651367,93012404.0,16.0,15759071.0,0.0,0.0088702952489256,0.0,6.39031786704436e-05,2.521183032530144e-15,0.0,2
153,4,5.246091842651367,112884816.0,0.0,22182545.0,1.0,-7.709081728535239e-06,0.0,6.398742334567942e-05,4.146358625707809e-19,0.0,2
153,5,5.246091842651367,127055012.0,16.0,26481134.0,0.0,0.1996497958898544,0.0,6.398703408194706e-05,2.1175823681357513e-22,0.0,2
154,0,5.437530040740967,2293246848.0,16384.0,695065216.0,0.0,-0.0186404362320899,0.0,0.0028141181683167,2.9991444295635267e-09,0.0,2
154,1,5.437530040740967,178421072.0,0.0,1462237.5625,0.00390625,0.1010678261518478,0.0,0.0001522769489383,3.721308326992493e-09,0.0,2
154,2,5.437530040740967,159556448.0,0.0,4308753.5,0.0,0.1003941670060157,0.0,8.228759179473855e-05,1.1829037391159836e-12,0.0,2
154,3,5.437530040740967,93086816.0,0.0,15748393.5,0.25,0.0088803740218281,0.0,6.391134957084432e-05,2.047488327107649e-15,0.0,2
154,4,5.437530040740967,112886128.0,0.0,22182210.0,0.0,-1.0134835065400694e-05,0.0,6.398737968993373e-05,3.098155353480612e-19,0.0,2
154,5,5.437530040740967,127105304.0,0.0,26481564.0,0.0,0.1996503919363021,0.0,6.398703044396825e-05,1.19114008207636e-22,0.0,2
155,0,5.391895771026611,2218160000.0,16384.0,789635712.0,0.0,-0.0189537443220615,0.0,0.0027995287673547,2.4834298712660347e-09,0.0,2
155,1,5.391895771026611,178404896.0,0.0,1488782.1875,0.00390625,0.1003239750862121,0.0,0.0001595528992766,4.340776707175228e-09,0.0,2
155,2,5.391895771026611,159060352.0,0.0,4363652.5,0.0,0.1008682548999786,0.0,8.639603765914217e-05,1.6187550567559397e-12,0.0,2
155,3,5.391895771026611,93006304.0,0.0,15766660.0,0.0,0.0088627310469746,0.0,6.389823829522356e-05,2.719287521750453e-15,0.0,2
155,4,5.391895771026611,112880176.0,0.0,22182350.0,0.0,-1.0185271094087511e-05,0.0,6.398741970770061e-05,4.0069952361048745e-19,0.0,2
155,5,5.391895771026611,127126376.0,0.0,26482076.0,0.0,0.199616327881813,0.0,6.398703408194706e-05,2.1175823681357513e-22,0.0,2
156,0,5.3299431800842285,2276560512.0,16384.0,860964288.0,0.0,-0.0170286204665899,0.0,0.0027663276996463,4.160899067190502e-09,0.0,2
156,1,5.3299431800842285,178132240.0,0.0,1505622.0625,0.00390625,0.1000806391239166,0.0,0.0001588700361025,4.430754473459008e-09,0.0,2
156,2,5.3299431800842285,158641152.0,0.0,4402445.25,0.0625,0.1010985523462295,0.0,8.780623466009274e-05,1.825613361759068e-12,0.0,2
156,3,5.3299431800842285,92952944.0,0.0,15773411.0,0.0,0.0088566094636917,0.0,6.389878763002343e-05,2.645804303377039e-15,0.0,2
156,4,5.3299431800842285,112877608.0,0.0,22182384.0,0.0,-1.0097773156303448e-05,0.0,6.398741970770061e-05,4.0996394647108136e-19,0.0,2
156,5,5.3299431800842285,127138192.0,0.0,26482674.0,0.0,0.1996079832315445,0.0,6.398703408194706e-05,5.293955920339377e-23,0.0,2
157,0,5.346871376037598,2245715456.0,0.0,829205120.0,0.0,-0.0194563753902912,0.0,0.0027516109403222,4.558221244519659e-09,0.0,2
157,1,5.346871376037598,178322520.0,64.0,1505190.625,0.0,0.100143976509571,0.0,0.0001534085240564,3.780253969553897e-09,0.0,2
157,2,5.346871376037598,158846656.0,0.0,4398666.0,0.0,0.1011516153812408,0.0,8.138366320054047e-05,1.1776234724127422e-12,0.0,2
157,3,5.346871376037598,92956452.0,16.0,15764660.0,0.0,0.0088625261560082,0.0,6.391464194166474e-05,1.958594614808364e-15,0.0,2
157,4,5.346871376037598,112878796.0,16.0,22182180.0,0.0,-1.191282171930652e-05,0.0,6.39873651380185e-05,3.0176872234914534e-19,0.0,2
157,5,5.346871376037598,127162064.0,0.0,26483268.0,0.0,0.1996231228113174,0.0,6.398703044396825e-05,1.19114008207636e-22,0.0,2
158,0,5.420187950134277,2227346560.0,16384.0,783139840.0,0.0,-0.0207008700817823,0.0,0.0027834773063659,2.2675015815183143e-09,0.0,2
158,1,5.420187950134277,178380256.0,0.0,1479165.375,0.0,0.1004882231354713,0.0,0.0001513738570793,3.7420882146119665e-09,0.0,2
158,2,5.420187950134277,159076704.0,0.0,4334138.5,0.0,0.1004812270402908,0.0,8.40607717691455e-05,1.2133742650740961e-12,0.0,2
158,3,5.420187950134277,93051048.0,0.0,15753647.0,0.0,0.0088758720085024,0.0,6.390383350662887e-05,2.505862271157122e-15,0.0,2
158,4,5.420187950134277,112878688.0,0.0,22181734.0,0.0,-1.9383513063075952e-05,0.0,6.3987412431743e-05,3.9154097986830033e-19,0.0,2
158,5,5.420187950134277,127216852.0,16.0,26483732.0,0.0,0.1996336579322815,0.0,6.398703408194706e-05,2.1175823681357513e-22,0.0,2
159,0,5.506442070007324,2192317952.0,0.0,671624448.0,0.0,-0.0166673362255096,0.0,0.0028432434191927,2.427543484276513e-09,0.0,2
159,1,5.506442070007324,178719904.0,0.0,1466984.8125,0.00390625,0.1011592745780944,0.0,0.0001570425811223,3.982458518868014e-09,0.0,2
159,2,5.506442070007324,159705728.0,0.0,4321419.5,0.0,0.1006966158747673,0.0,8.612740930402651e-05,1.5292873537975578e-12,0.0,2
159,3,5.506442070007324,93066236.0,16.0,15756126.5,0.25,0.0088728396221995,0.0,6.38991296000313e-05,2.6338416570629666e-15,0.0,2
159,4,5.506442070007324,112875188.0,16.0,22181472.0,0.0,-2.696904630283825e-05,0.0,6.39874160697218e-05,4.146358625707809e-19,0.0,2
159,5,5.506442070007324,127264496.0,0.0,26484365.0,1.0,0.1995241791009903,0.0,6.398703408194706e-05,5.293955920339377e-23,0.0,2
160,0,5.265009880065918,2283397120.0,0.0,894017216.0,0.0,-0.0167695898562669,0.0,0.0027348331641405,3.588999129139347e-09,0.0,2
160,1,5.265009880065918,178032000.0,0.0,1516195.5,0.0,0.0996638461947441,0.0,0.0001633724641578,4.770633725532361e-09,0.0,2
160,2,5.265009880065918,158503936.0,0.0,4429763.0,0.0,0.1013621389865875,0.0,8.638058352516964e-05,1.770316842747414e-12,0.0,2
160,3,5.265009880065918,92912556.0,16.0,15780901.0,0.0,0.0088502885773777,0.0,6.390183261828497e-05,2.4768090410663e-15,0.0,2
160,4,5.265009880065918,112863296.0,0.0,22181396.0,0.0,-3.5994889913126826e-05,0.0,6.398739424184896e-05,3.5163778711874232e-19,0.0,2
160,5,5.265009880065918,127319816.0,0.0,26485176.0,0.0,0.1993333846330642,0.0,6.398703408194706e-05,5.293955920339377e-23,0.0,2
161,0,5.168062686920166,2315287552.0,0.0,945331968.0,0.0,-0.0194301288574934,0.0,0.0026940011885017,2.946297551634572e-09,0.0,2
161,1,5.168062686920166,178076936.0,64.0,1527936.625,0.0,0.0995771437883377,0.0,0.0001499461868661,3.5349714496737102e-09,0.0,2
161,2,5.168062686920166,158252712.0,64.0,4433935.5,0.0,0.1012700721621513,0.0,8.227702710428275e-05,1.2039353412502692e-12,0.0,2
161,3,5.168062686920166,92908576.0,0.0,15775673.5,0.25,0.0088564166799187,0.0,6.390969065250829e-05,2.121900171523939e-15,0.0,2
161,4,5.168062686920166,112858752.0,0.0,22180850.0,0.0,-4.815409192815423e-05,0.0,6.398736877599731e-05,2.821149109948854e-19,0.0,2
161,5,5.168062686920166,127400080.0,0.0,26485972.0,0.0,0.1991553902626037,0.0,6.398703408194706e-05,5.293955920339377e-23,0.0,2
162,0,5.50269889831543,2147853184.0,16384.0,771968704.0,0.0,-0.0173187311738729,0.0,0.0028181516099721,2.582690433099253e-09,0.0,2
162,1,5.50269889831543,178470176.0,0.0,1483136.9375,0.00390625,0.1004316657781601,0.0,0.0001590302599652,4.527165005803765e-09,0.0,2
162,2,5.50269889831543,159177304.0,64.0,4355833.0,0.0,0.1008585542440414,0.0,8.537774920114316e-05,1.6272179336223312e-12,0.0,2
162,3,5.50269889831543,93016580.0,16.0,15765764.0,0.0,0.0088678831234574,0.0,6.390263297362253e-05,2.4601801431853624e-15,0.0,2
162,4,5.50269889831543,112854368.0,0.0,22180038.0,0.0,-6.638350896537304e-05,0.0,6.398739060387015e-05,3.3039578898838053e-19,0.0,2
162,5,5.50269889831543,127522020.0,16.0,26486820.0,0.0,0.199054017663002,0.0,6.398703408194706e-05,5.293955920339377e-23,0.0,2
163,0,5.275614738464356,2242867072.0,16384.0,864919424.0,0.0,-0.0184523221105337,0.0,0.0027456145035102,3.7548647083453105e-09,0.0,2
163,1,5.275614738464356,178152032.0,0.0,1515718.1875,0.00390625,0.0998359322547912,0.0,0.0001580403659318,4.4497920394606354e-09,0.0,2
163,2,5.275614738464356,158666088.0,64.0,4434604.5,0.0,0.1015045493841171,0.0,8.450136010651477e-05,1.5736850509210336e-12,0.0,2
163,3,5.275614738464356,92904380.0,16.0,15780154.0,0.0,0.0088531505316495,0.0,6.391550778062083e-05,1.6462801205076657e-15,0.0,2
163,4,5.275614738464356,112849028.0,16.0,22180130.0,0.0,-6.864887836854905e-05,0.0,6.39873142063152e-05,2.341119656872081e-19,0.0,2
163,5,5.275614738464356,127521048.0,0.0,26487548.0,0.0,0.1988834589719772,0.0,6.398703771992587e-05,1.3234889800848446e-23,0.0,2
164,0,5.354940414428711,2191921152.0,0.0,832628992.0,0.0,-0.0214270018041133,0.0,0.0027883548755198,3.516723045583758e-09,0.0,2
164,1,5.354940414428711,178330192.0,0.0,1497150.0,0.0,0.1001485288143158,0.0,0.000157075417519,4.2902343183866584e-09,0.0,2
164,2,5.354940414428711,158815360.0,0.0,4379991.5,0.0,0.1009038686752319,0.0,8.267330122180283e-05,1.3286689533755098e-12,0.0,2
164,3,5.354940414428711,92984008.0,0.0,15766186.0,0.0,0.008867435157299,0.0,6.391281567630358e-05,1.9310000813318315e-15,0.0,2
164,4,5.354940414428711,112852512.0,0.0,22179920.0,0.0,-6.964836939005181e-05,0.0,6.398735422408208e-05,2.5204524136735774e-19,0.0,2
164,5,5.354940414428711,127520816.0,0.0,26487924.0,0.0,0.1987036913633346,0.0,6.398703771992587e-05,1.3234889800848446e-23,0.0,2
165,0,5.188748836517334,2215829120.0,16384.0,952033952.0,1024.0,-0.0169070661067962,0.0,0.0026951897889375,4.030818274861417e-09,0.0,2
165,1,5.188748836517334,178050824.0,64.0,1532559.625,0.0,0.0995557382702827,0.0,0.0001603527707629,4.701687205510589e-09,0.0,2
165,2,5.188748836517334,158221400.0,64.0,4455369.0,0.0,0.1015460044145584,0.0,8.731023990549147e-05,1.7590276088022325e-12,0.0,2
165,3,5.188748836517334,92876752.0,0.0,15787283.0,0.0,0.0088462987914681,0.0,6.389780537574552e-05,2.647301539990429e-15,0.0,2
165,4,5.188748836517334,112848560.0,0.0,22180364.0,0.0,-6.517465226352215e-05,0.0,6.398739787982777e-05,3.559655960836197e-19,0.0,2
165,5,5.188748836517334,127471008.0,0.0,26488288.0,0.0,0.1985138803720474,0.0,6.398703771992587e-05,1.3234889800848446e-23,0.0,2
166,0,5.268361568450928,2334994688.0,0.0,851058080.0,1024.0,-0.0180005207657814,0.0,0.0027360139647498,4.8942904447253155e-09,0.0,2
166,1,5.268361568450928,178174608.0,0.0,1513269.375,0.0,0.0999040827155113,0.0,0.000154192555783,3.778975989192762e-09,0.0,2
166,2,5.268361568450928,158764504.0,64.0,4421216.5,0.0,0.1014294400811195,0.0,8.30671087896917e-05,1.3705677437447542e-12,0.0,2
166,3,5.268361568450928,92922536.0,0.0,15772606.5,0.25,0.0088584162294864,0.0,6.391214628820308e-05,1.938040513310291e-15,0.0,2
166,4,5.268361568450928,112852528.0,0.0,22180173.0,1.0,-6.603032670682296e-05,0.0,6.398735786206089e-05,2.9382778846863633e-19,0.0,2
166,5,5.268361568450928,127471132.0,16.0,26488699.0,1.0,0.1983005851507187,0.0,6.398703771992587e-05,1.19114008207636e-22,0.0,2
167,0,5.276175498962402,2208053248.0,0.0,910426112.0,4096.0,-0.0196019634604454,0.0,0.0027353453915566,3.1962858337169524e-09,0.0,2
167,1,5.276175498962402,178170720.0,0.0,1521994.5,0.0,0.0994813293218612,0.0,0.0001580385069246,4.291818597767163e-09,0.0,2
167,2,5.276175498962402,158428040.0,64.0,4429061.5,0.0,0.1013936102390289,0.0,9.087765647564083e-05,2.1550158033935285e-12,0.0,2
167,3,5.276175498962402,92911356.0,16.0,15789489.0,0.0,0.0088442135602235,0.0,6.388607653207146e-05,3.349701388039572e-15,0.0,2
167,4,5.276175498962402,112845920.0,0.0,22180174.0,0.0,-7.224098953884095e-05,0.0,6.398743789759465e-05,4.5296410343403805e-19,0.0,2
167,5,5.276175498962402,127499280.0,0.0,26488993.0,1.0,0.1980715841054916,0.0,6.398703771992587e-05,1.3234889800848446e-23,0.0,2
168,0,5.299994945526123,2241623168.0,16384.0,848033376.0,1024.0,-0.0181999523192644,0.0,0.0027546655619516,2.384192612230767e-09,0.0,2
168,1,5.299994945526123,178433808.0,0.0,1508798.875,0.0,0.0999626517295837,0.0,0.000156344485731,4.224995766569524e-09,0.0,2
168,2,5.299994945526123,158752840.0,64.0,4408882.5,0.0,0.1012839972972869,0.0,8.544496085960418e-05,1.5557644292646065e-12,0.0,2
168,3,5.299994945526123,92940720.0,0.0,15775722.0,0.0,0.0088568525388836,0.0,6.390427734004334e-05,2.3256551645958225e-15,0.0,2
168,4,5.299994945526123,112845508.0,16.0,22179660.0,0.0,-8.145241008605808e-05,0.0,6.398737241397612e-05,3.2622679870111327e-19,0.0,2
168,5,5.299994945526123,127562240.0,0.0,26489440.0,0.0,0.1977997571229934,0.0,6.398703771992587e-05,1.3234889800848446e-23,0.0,2
169,0,5.758558750152588,2236646400.0,0.0,475665872.0,256.0,-0.0187746658921241,0.0,0.0029910533921793,1.362936959595066e-09,0.0,2
169,1,5.758558750152588,179143104.0,0.0,1416152.5625,0.00390625,0.1023139134049415,0.0,0.0001553443471493,3.952361064443624e-09,0.0,2
169,2,5.758558750152588,160792416.0,0.0,4207025.5,0.0,0.099728338420391,0.0,8.5696028691018e-05,1.428719807015609e-12,0.0,2
169,3,5.758558750152588,93231824.0,0.0,15731624.5,0.25,0.0089002689346671,0.0,6.388927431544289e-05,3.5198303774804317e-15,0.0,2
169,4,5.758558750152588,112852864.0,0.0,22178593.0,1.0,-9.508390940027311e-05,0.0,6.398748882929794e-05,5.671017930765549e-19,0.0,2
169,5,5.758558750152588,127670288.0,0.0,26490042.0,0.0,0.1975575536489486,0.0,6.398702680598944e-05,2.1175823681357513e-22,0.0,2
170,0,5.27008867263794,2330683904.0,0.0,840762560.0,0.0,-0.0151649955660104,0.0,0.0027520291041582,4.606860588320105e-09,0.0,2
170,1,5.27008867263794,178161064.0,64.0,1508909.625,0.0,0.1000436842441558,0.0,0.0001643884497752,4.99386702532232e-09,0.0,2
170,2,5.27008867263794,158763344.0,0.0,4420807.0,0.0,0.1013861447572708,0.0,8.595710824010894e-05,1.6779589853930297e-12,0.0,2
170,3,5.27008867263794,92923856.0,0.0,15778795.0,0.0,0.0088562248274683,0.0,6.390309863490984e-05,2.336193577948646e-15,0.0,2
170,4,5.27008867263794,112834480.0,0.0,22178824.0,0.0,-0.0001010217965813,0.0,6.398738332791254e-05,3.4733644793346653e-19,0.0,2
170,5,5.27008867263794,127712820.0,16.0,26490744.0,0.0,0.1971835941076278,0.0,6.398703408194706e-05,5.293955920339377e-23,0.0,2
171,0,5.184198379516602,2254936576.0,0.0,1002817792.0,0.0,-0.017449963837862,0.0,0.0026918771909549,5.4803399319845606e-09,0.0,2
171,1,5.184198379516602,177954080.0,0.0,1544891.1875,0.00390625,0.0991115793585777,0.0,0.00016323750242,5.123157071113193e-09,0.0,2
171,2,5.184198379516602,158004672.0,0.0,4473701.75,0.0625,0.1016258597373962,0.0,8.534312655683607e-05,1.6623124504898133e-12,0.0,2
171,3,5.184198379516602,92850736.0,0.0,15786685.0,0.0,0.0088511863723397,0.0,6.390410999301821e-05,2.4092007770405927e-15,0.0,2
171,4,5.184198379516602,112823388.0,16.0,22178215.0,1.0,-0.0001174097778857,0.0,6.398739424184896e-05,3.5163778711874232e-19,0.0,2
171,5,5.184198379516602,127840304.0,0.0,26491446.0,0.0,0.1968392580747604,0.0,6.398703044396825e-05,1.19114008207636e-22,0.0,2
172,0,5.404499530792236,2297001216.0,0.0,709878016.0,0.0,-0.0186940655112266,0.0,0.0028384062461555,3.191443595127689e-09,0.0,2
172,1,5.404499530792236,178527672.0,64.0,1469728.875,0.0,0.1007883250713348,0.0,0.000156071731908,4.294325731042664e-09,0.0,2
172,2,5.404499530792236,159451392.0,0.0,4323661.25,0.0625,0.1005493104457855,0.0,8.309644545079209e-05,1.3149417827032102e-12,0.0,2
172,3,5.404499530792236,93063192.0,0.0,15752613.0,0.0,0.0088865328580141,0.0,6.391130227711983e-05,2.026799295908056e-15,0.0,2
172,4,5.404499530792236,112823880.0,0.0,22176944.0,0.0,-0.0001389885146636,0.0,6.398737968993373e-05,3.1796822746538384e-19,0.0,2
172,5,5.404499530792236,128004832.0,0.0,26492198.0,0.0,0.1965717226266861,0.0,6.398703771992587e-05,1.19114008207636e-22,0.0,2
173,0,5.342252254486084,2180392448.0,0.0,878187200.0,0.0,-0.0188198182731866,0.0,0.0027462393045425,2.8660442340255367e-09,0.0,2
173,1,5.342252254486084,178204256.0,0.0,1517347.25,0.0,0.099727064371109,0.0,0.0001643640207475,4.8903280156581044e-09,0.0,2
173,2,5.342252254486084,158593616.0,0.0,4427099.0,0.0,0.1014096289873123,0.0,8.940092448028736e-05,1.958492001544599e-12,0.0,2
173,3,5.342252254486084,92914216.0,0.0,15785741.0,0.0,0.0088569838553667,0.0,6.389308691723272e-05,2.8794157122970893e-15,0.0,2
173,4,5.342252254486084,112803392.0,0.0,22176402.0,0.0,-0.0001635333610465,0.0,6.398740879376419e-05,4.053185001509836e-19,0.0,2
173,5,5.342252254486084,128172628.0,16.0,26492980.0,0.0,0.1963379234075546,0.0,6.398703408194706e-05,0.0,0.0,2
174,0,5.108341217041016,2303964672.0,0.0,983782912.0,0.0,-0.0196848046034574,0.0,0.0026717240689322,4.605327813775339e-09,0.0,2
174,1,5.108341217041016,177863072.0,0.0,1536643.25,0.0,0.0992890074849128,0.0,0.00015717241331,4.237574361722063e-09,0.0,2
174,2,5.108341217041016,158054720.0,0.0,4450452.5,0.0,0.1013619303703308,0.0,8.352485747309402e-05,1.3111982611813997e-12,0.0,2
174,3,5.108341217041016,92884480.0,0.0,15779805.5,0.25,0.0088640255853533,0.0,6.390449198079295e-05,2.400280792187066e-15,0.0,2
174,4,5.108341217041016,112797432.0,0.0,22175744.0,0.0,-0.0001793984847608,0.0,6.398739060387015e-05,3.3039578898838053e-19,0.0,2
174,5,5.108341217041016,128279060.0,16.0,26493677.0,1.0,0.1961569339036941,0.0,6.398703408194706e-05,5.293955920339377e-23,0.0,2
175,0,5.2572197914123535,2204428928.0,16384.0,943429248.0,0.0,-0.0181917808949947,0.0,0.0027037224499508,3.519581740431981e-09,0.0,2
175,1,5.2572197914123535,178042592.0,0.0,1531816.875,0.0,0.0994442850351333,0.0,0.0001549050757603,4.013245359995858e-09,0.0,2
175,2,5.2572197914123535,158306904.0,64.0,4451497.0,0.0,0.1015919148921966,0.0,8.462670666631311e-05,1.4786601155014064e-12,0.0,2
175,3,5.2572197914123535,92879140.0,16.0,15786986.5,0.25,0.008858741261065,0.0,6.391051283571869e-05,1.894406338951425e-15,0.0,2
175,4,5.2572197914123535,112788464.0,0.0,22175194.0,0.0,-0.0001985512353712,0.0,6.398732875823043e-05,2.2024180117591894e-19,0.0,2
175,5,5.2572197914123535,128393800.0,0.0,26494076.0,0.0,0.1962004601955413,0.0,6.398704135790467e-05,0.0,0.0,2
176,0,5.429877281188965,2219997952.0,0.0,796887520.0,1024.0,-0.0194403026252985,0.0,0.0028017164440825,3.428406909617419e-09,0.0,2
176,1,5.429877281188965,178313136.0,0.0,1488804.25,0.0,0.1004200726747512,0.0,0.0001579145828145,4.4071808251758565e-09,0.0,2
176,2,5.429877281188965,159020832.0,0.0,4361354.0,0.0,0.1008161082863807,0.0,8.471746332361363e-05,1.5508947974770442e-12,0.0,2
176,3,5.429877281188965,93008416.0,0.0,15763617.5,0.25,0.0088818315416574,0.0,6.390509588527493e-05,2.3506346029617152e-15,0.0,2
176,4,5.429877281188965,112793872.0,0.0,22174794.0,0.0,-0.0002047352754743,0.0,6.398738696589135e-05,3.2622679870111327e-19,0.0,2
176,5,5.429877281188965,128417780.0,16.0,26494060.0,0.0,0.1962960809469223,0.0,6.398703771992587e-05,1.3234889800848446e-23,0.0,2
177,0,5.357571125030518,2274597888.0,0.0,808677344.0,1024.0,-0.0225138291716575,0.0,0.0027628926327452,3.054197897207574e-09,0.0,2
177,1,5.357571125030518,178295904.0,0.0,1499233.625,0.0,0.1001863405108451,0.0,0.000154096094775,3.882070788494974e-09,0.0,2
177,2,5.357571125030518,158970048.0,0.0,4382504.75,0.0625,0.1010508388280868,0.0,8.240067108999938e-05,1.1689620283124434e-12,0.0,2
177,3,5.357571125030518,92977768.0,0.0,15762323.0,0.0,0.008881009183824,0.0,6.391536953742616e-05,1.825687204450284e-15,0.0,2
177,4,5.357571125030518,112798320.0,0.0,22175158.0,0.0,-0.0001963313261512,0.0,6.398735058610328e-05,3.0176872234914534e-19,0.0,2
177,5,5.357571125030518,128336028.0,16.0,26493618.0,0.0,0.1962894946336746,0.0,6.398703408194706e-05,2.1175823681357513e-22,0.0,2
178,0,5.273992538452148,2211796992.0,0.0,909976128.0,0.0,-0.0192242916673421,0.0,0.0027319256914779,4.3044489419363655e-09,0.0,2
178,1,5.273992538452148,178252760.0,64.0,1521652.125,0.0,0.0996901839971542,0.0,0.0001586447033332,4.565793310327282e-09,0.0,2
178,2,5.273992538452148,158460480.0,0.0,4420035.0,0.0,0.101251907646656,0.0,8.613313548266888e-05,1.549037826434176e-12,0.0,2
178,3,5.273992538452148,92925308.0,16.0,15773090.0,0.0,0.0088692298159003,0.0,6.389893314917572e-05,2.734865900253448e-15,0.0,2
178,4,5.273992538452148,112802132.0,16.0,22175892.0,0.0,-0.0001814976712921,0.0,6.398742698365822e-05,4.578742475501527e-19,0.0,2
178,5,5.273992538452148,128208468.0,16.0,26493118.0,0.0,0.1961620599031448,0.0,6.398703408194706e-05,2.1175823681357513e-22,0.0,2
179,0,5.5524773597717285,2171114624.0,16384.0,683597760.0,0.0,-0.0201467853039503,0.0,0.0028566420078277,3.662292188478036e-09,0.0,2
179,1,5.5524773597717285,178648688.0,256.0,1462818.875,0.0,0.1010711565613746,0.0,0.0001541315941722,3.6429025292646093e-09,0.0,2
179,2,5.5524773597717285,159634912.0,0.0,4313053.5,0.0,0.1005440428853035,0.0,8.416733544436283e-05,1.3578882681646178e-12,0.0,2
179,3,5.5524773597717285,93076832.0,0.0,15752695.0,0.0,0.008886051364243,0.0,6.39028730802238e-05,2.4746368780126248e-15,0.0,2
179,4,5.5524773597717285,112817676.0,16.0,22176400.0,0.0,-0.0001617728557903,0.0,6.398739787982777e-05,3.735415297391465e-19,0.0,2
179,5,5.5524773597717285,128060316.0,16.0,26492704.0,0.0,0.1960931420326233,0.0,6.398703771992587e-05,1.19114008207636e-22,0.0,2
180,0,5.241755485534668,2200585856.0,16384.0,933607584.0,1024.0,-0.017864104360342,0.0,0.0027346181450411,5.065091931503161e-09,0.0,2
180,1,5.241755485534668,178056840.0,64.0,1529584.875,0.0,0.0995106622576713,0.0,0.000158974838996,4.340174635130351e-09,0.0,2
180,2,5.241755485534668,158324688.0,256.0,4446403.0,0.0,0.1015184894204139,0.0,8.572605293011293e-05,1.7221095460295908e-12,0.0,2
180,3,5.241755485534668,92885868.0,16.0,15785493.0,0.0,0.0088522434234619,0.0,6.390493217622861e-05,2.2865222424326738e-15,0.0,2
180,4,5.241755485534668,112817796.0,16.0,22177642.0,0.0,-0.0001381653128191,0.0,6.39873615000397e-05,2.9778502051909e-19,0.0,2
180,5,5.241755485534668,127881764.0,16.0,26492520.0,0.0,0.1959836632013321,0.0,6.398703771992587e-05,1.3234889800848446e-23,0.0,2
181,0,5.623341083526611,2236004608.0,0.0,532774752.0,0.0,-0.0183555576950311,0.0,0.0029289810918271,1.9022276337107326e-09,0.0,2
181,1,5.623341083526611,178914304.0,0.0,1421663.5,0.0,0.1019459515810012,0.0,0.0001546958956168,4.381293010826056e-09,0.0,2
181,2,5.623341083526611,160484864.0,0.0,4227810.0,0.0,0.0998371243476867,0.0,8.153651651809923e-05,1.1205049320625892e-12,0.0,2
